WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,WEATHER,ALTITUDE,id
755,11/4/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,97,11/4/18 14:10,7,,6,155 MM PENETRATION,660,94.28571429,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"HITS SEEN IN SOUTHWESTERN PART OF TOWN.  3 FIRES SEEN IN TOWN AFTER BOMBING.  1ST LTS TURNBULL AND LINDSAY HAD TO DROP OUT AFTER CROSSING LINES AND NEARING OBJECTIVE SO BOMBED MURVAUX(49.391097, 5.244224) AND BOMBS OUT ROAD SOUTHWEST OF TOWN.","ANTIAIRCRAFT SLIGHT AND INACCURATE.  15 FOKKERS SEEN AND ENCOUNTERED 15:37-15:39 AT 3600M NEAR OBJECTIVE.  ONE ENEMY PLANE SEEN TO HAVE GONE DOWN IN FLAMES AND ONE SEEN TO HAVE GONE DOWN OUT OF CONTROL.  2 CONFIRMATIONS REQUESTED.  SOME HAD RED NOSES, DAR","LIGNY, BAR-LE-DUC, ST MEMEHEULD, VARENNES, MONTIGUY, THEN OBJECTIVE AND RETURN",4 FIRES WERE NOTICED IN DIFFERENT TOWNS ON ENEMY SIDE OF LINES.  3 FIRES IN THE OBJECTIVE AND THE NORTHWESTERN PART OF LIEN-DVT-DUN WAS AFIRE ABOUT 15:35.  APPARENTLY CATONMENTS WERE SEEN IN NORTHWESTERN PART OF BOIS DU FAYEL.,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",GOOD,11700,6773
756,11/4/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,97,11/4/18 14:10,7,,20,90 MM,396,56.57142857,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"HITS SEEN IN SOUTHWESTERN PART OF TOWN.  3 FIRES SEEN IN TOWN AFTER BOMBING.  1ST LTS TURNBULL AND LINDSAY HAD TO DROP OUT AFTER CROSSING LINES AND NEARING OBJECTIVE SO BOMBED MURVAUX(49.391097, 5.244224) AND BOMBS OUT ROAD SOUTHWEST OF TOWN.","ANTIAIRCRAFT SLIGHT AND INACCURATE.  15 FOKKERS SEEN AND ENCOUNTERED 15:37-15:39 AT 3600M NEAR OBJECTIVE.  ONE ENEMY PLANE SEEN TO HAVE GONE DOWN IN FLAMES AND ONE SEEN TO HAVE GONE DOWN OUT OF CONTROL.  2 CONFIRMATIONS REQUESTED.  SOME HAD RED NOSES, DAR","LIGNY, BAR-LE-DUC, ST MEMEHEULD, VARENNES, MONTIGUY, THEN OBJECTIVE AND RETURN",4 FIRES WERE NOTICED IN DIFFERENT TOWNS ON ENEMY SIDE OF LINES.  3 FIRES IN THE OBJECTIVE AND THE NORTHWESTERN PART OF LIEN-DVT-DUN WAS AFIRE ABOUT 15:35.  APPARENTLY CATONMENTS WERE SEEN IN NORTHWESTERN PART OF BOIS DU FAYEL.,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",GOOD,11700,6774
757,11/4/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,97,11/4/18 14:10,7,,8,90 MM INCENDIARY,158.4,22.62857143,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"HITS SEEN IN SOUTHWESTERN PART OF TOWN.  3 FIRES SEEN IN TOWN AFTER BOMBING.  1ST LTS TURNBULL AND LINDSAY HAD TO DROP OUT AFTER CROSSING LINES AND NEARING OBJECTIVE SO BOMBED MURVAUX(49.391097, 5.244224) AND BOMBS OUT ROAD SOUTHWEST OF TOWN.","ANTIAIRCRAFT SLIGHT AND INACCURATE.  15 FOKKERS SEEN AND ENCOUNTERED 15:37-15:39 AT 3600M NEAR OBJECTIVE.  ONE ENEMY PLANE SEEN TO HAVE GONE DOWN IN FLAMES AND ONE SEEN TO HAVE GONE DOWN OUT OF CONTROL.  2 CONFIRMATIONS REQUESTED.  SOME HAD RED NOSES, DAR","LIGNY, BAR-LE-DUC, ST MEMEHEULD, VARENNES, MONTIGUY, THEN OBJECTIVE AND RETURN",4 FIRES WERE NOTICED IN DIFFERENT TOWNS ON ENEMY SIDE OF LINES.  3 FIRES IN THE OBJECTIVE AND THE NORTHWESTERN PART OF LIEN-DVT-DUN WAS AFIRE ABOUT 15:35.  APPARENTLY CATONMENTS WERE SEEN IN NORTHWESTERN PART OF BOIS DU FAYEL.,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",GOOD,11700,6775
758,11/4/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,97,11/4/18 14:10,7,,2100,ROUNDS,52.206,7.458,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"HITS SEEN IN SOUTHWESTERN PART OF TOWN.  3 FIRES SEEN IN TOWN AFTER BOMBING.  1ST LTS TURNBULL AND LINDSAY HAD TO DROP OUT AFTER CROSSING LINES AND NEARING OBJECTIVE SO BOMBED MURVAUX(49.391097, 5.244224) AND BOMBS OUT ROAD SOUTHWEST OF TOWN.","ANTIAIRCRAFT SLIGHT AND INACCURATE.  15 FOKKERS SEEN AND ENCOUNTERED 15:37-15:39 AT 3600M NEAR OBJECTIVE.  ONE ENEMY PLANE SEEN TO HAVE GONE DOWN IN FLAMES AND ONE SEEN TO HAVE GONE DOWN OUT OF CONTROL.  2 CONFIRMATIONS REQUESTED.  SOME HAD RED NOSES, DAR","LIGNY, BAR-LE-DUC, ST MEMEHEULD, VARENNES, MONTIGUY, THEN OBJECTIVE AND RETURN",4 FIRES WERE NOTICED IN DIFFERENT TOWNS ON ENEMY SIDE OF LINES.  3 FIRES IN THE OBJECTIVE AND THE NORTHWESTERN PART OF LIEN-DVT-DUN WAS AFIRE ABOUT 15:35.  APPARENTLY CATONMENTS WERE SEEN IN NORTHWESTERN PART OF BOIS DU FAYEL.,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",GOOD,11700,6776
759,11/4/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,98,11/4/18 14:25,10,,1000,ROUNDS,24.3,2.43,49.520956,5.368347,MONTMEDY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS WERE OBSERVED ALL OVER TOWN,  BURSTS WERE SEEN OUT TO THE RAILROAD, TOWN WAS SET AFIRE.   WAREHOUSES IN S.W. PART OF TOWN IN FLAMES.","ANTIAIRCRAFT WAS LIGHT AND ACCURATE OVER OBJECTIVE.ENEMY AIRCRAFT ENCOUNTERED AT 12,500 FT, 15:40 SOUTH OF MONTMEDY.  18 FOKKERS SEEN, RED NOSE, WHITE BODY, BLACK TAIL. TWO PATROLS OF 6 PLANES EACH, 1 PATROL ATTACKED BELOW, 1 PATROL OF 6 ATTACKED FROM THE","BAR LE DUC, DUN SUR MEUSE, MONTMEDY, BRIEULLE, MAULAN",1 TRAIN GOING TO MONTMEDY FROM EAST.  1 TRAIN GOING NORTH INTO MONTMEDY NEAR IRE LE PRE  S.  THE ROAD WAS FILLED WITH TRUCKS FROM MONTMEDY OUT ABOUT 2 KILOMETERS.  5 SPADS FOLLOWED THE FORMATION AND WERE WITH THEM UNTIL RETURNED TO OUR LINES.  2 PATROLS,"2ND LIEUT. DAVID R. DARGO (P) & 1ST LIEUT. CHARLES KNOX HAD FORCED LANDING AT GONDRECOURT, WILL RETURN AS SOON AS MACHINE IS REPAIRED.  2ND LIEUT. F.G. TUCKER (P) & 1ST LIEUT. C.O. FAULK HAVE NOT REPORTED, WERE LAST SEEN OVER SOILLY ON RETURN FROM RAID.",VERY GOOD,13000,6777
766,11/5/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,100,11/5/18 8:15,8,,16,155 MM DEMOLITION,1760,220,48.354415,5.685626,MOUZON,FRANCE,RAILROAD YARDS,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED; RAILROAD TRACKS WERE CUT IN THE YARDS, ONE FIRE WAS OBSERVED IN THE YARDS.  ONE EXPLOSION WAS CAUSED SOUTHEAST PART OF MOUSON(?) IN WAREHOUSES.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF OBJECTIVE.  3 FORMATIONS OF 6 PLANES EACH, FOKKERS AND SIEMAN-SCHUKART FROM 09:25 TO 09:48 AT 12,500 FT  IVO MOUSON TO STENAY TO DUN SUR MEUSE, MOST OF THEM FOKKERS PAINTED BLUE, COMING UP FROM THE DI","BAR LE DUC, BUZANCY, MOUZON, GARRIGON, STENAY, DUN SUR MEUSE",LOTS OF ACTIVITY IN THE R.R. YARDS AT MOUSON; ONE TRAIN OF 50 CARS GOING INTO MOUSON FROM THE XOX.  THE TOWN OF SIVERY SUR MEUSE WAS ON FIRE.,ONE OF OUR PLANES WAS FORCED DOWN WITH SMOKE COMING OUT HIS ENGINE.  AN ENEMY FOKKER FOLLOWED HIM DOWN FIRING CONTINUOUSLY. CAUSING OUR PLANE TO BURST INTO FLAMES.  OUR OBSERVERS BROUGHT THIS FOKKER DOWN AND SAW HIM CRASH.  1ST LIEUT MENDELL (P) & 2ND LIE,FAIR,12500,6784
767,11/5/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,100,11/5/18 8:15,8,,3500,ROUNDS,87.01,10.87625,48.354415,5.685626,MOUZON,FRANCE,RAILROAD YARDS,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS OBSERVED; RAILROAD TRACKS WERE CUT IN THE YARDS, ONE FIRE WAS OBSERVED IN THE YARDS.  ONE EXPLOSION WAS CAUSED SOUTHEAST PART OF MOUSON(?) IN WAREHOUSES.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF OBJECTIVE.  3 FORMATIONS OF 6 PLANES EACH, FOKKERS AND SIEMAN-SCHUKART FROM 09:25 TO 09:48 AT 12,500 FT  IVO MOUSON TO STENAY TO DUN SUR MEUSE, MOST OF THEM FOKKERS PAINTED BLUE, COMING UP FROM THE DI","BAR LE DUC, BUZANCY, MOUZON, GARRIGON, STENAY, DUN SUR MEUSE",LOTS OF ACTIVITY IN THE R.R. YARDS AT MOUSON; ONE TRAIN OF 50 CARS GOING INTO MOUSON FROM THE XOX.  THE TOWN OF SIVERY SUR MEUSE WAS ON FIRE.,ONE OF OUR PLANES WAS FORCED DOWN WITH SMOKE COMING OUT HIS ENGINE.  AN ENEMY FOKKER FOLLOWED HIM DOWN FIRING CONTINUOUSLY. CAUSING OUR PLANE TO BURST INTO FLAMES.  OUR OBSERVERS BROUGHT THIS FOKKER DOWN AND SAW HIM CRASH.  1ST LIEUT MENDELL (P) & 2ND LIE,FAIR,12500,6785
768,11/5/1918,,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,,DAY,11,,,,2382,216.5454545,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,,,,,0,,10000,6786
769,11/5/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1194,1194,48.924444,6.6363888,MORHANGE,FRANCE,AERODROME,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,6500,6787
771,11/5/1918,,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,2940,1470,48.810313,6.71757,"DIEUZE, FRESCATY",FRANCE,"RAILWAYS, AERODROME",ST. INGLEVERT,50.87693591,1.74064636,,,,,0,,10000,6789
772,11/5/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1538,1538,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6790
773,11/5/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1446,1446,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6791
776,11/6/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,6,,,,1368,228,49.233333,7,"SAARBRUCKEN, HATTIGNY",GERMANY,"BURBACH WKS, AERODROME",AZELOT,48.5941522,6.2420764,,,,,1,,10000,6794
777,11/6/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,10,,,,2302,230.2,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,1,,6500,6795
778,11/6/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,11,,,,2506,227.8181818,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,2,,10000,6796
781,11/9/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,1,,,,304,304,48.905388,6.759462,BENSDORF,FRANCE,RAILWAY STN,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6799
783,11/9/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,2,,,,400,200,48.668822,6.994674,"LORQUIN, RACHICOURT",GERMANY,"RAIL SIDINGS.TRI, DUMP",AZELOT,48.5941522,6.2420764,,,,,0,,10000,6801
784,11/10/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,11,,,,2494,226.7272727,49.815713,6.695214,EHRANG,GERMANY,RAILWAY SIDINQS,AZELOT,48.5941522,6.2420764,,,,,1,,10000,6802
785,11/10/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,7,,,,1592,227.4285714,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6803
786,11/10/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,9,,,,1986,220.6666667,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6804
787,11/10/1918,,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,,DAY,11,,,,2394,217.6363636,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,,,,,0,,10000,6805
788,11/10/1918,,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1668,1668,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,6500,6806
790,11/10/1918,,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,,NIGHT,1,,,,1668,1668,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,ST. INGLEVERT,50.87693591,1.74064636,,,,,0,,10000,6808
791,11/10/1918,,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3014,1507,48.924444,6.6363888,MORHANGE S FRESCATY,FRANCE,AERODROMES,XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,10000,6809
792,11/10/1918,,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,3136,1568,49.115461,6.175875,"METZ-SABLON, FRESCATY",FRANCE,"RAILWAY, AERODROME",ROVILLE-AUX-CH�_NES,48.382848,6.62454128,,,,,0,,10000,6810
